reference,name,active,entityId,locationDesc
US-1524,Muskallonge Lake State Park,1,291,US-MI
US-1525,Muskegon State Park,1,291,US-MI
US-1526,Negwegon State Park,1,291,US-MI
US-1527,Newaygo State Park,1,291,US-MI
US-1528,North Higgins Lake State Park,1,291,US-MI
US-1529,Onaway State Park,1,291,US-MI
US-1530,Orchard Beach State Park,1,291,US-MI
US-1531,Otsego Lake State Park,1,291,US-MI
US-1532,Palms Book State Park,1,291,US-MI
US-1533,Petoskey State Park,1,291,US-MI
US-1534,Porcupine Mountains State Park,1,291,US-MI
US-1535,Port Crescent State Park,1,291,US-MI
US-1536,Saugatuck Dunes State Park,1,291,US-MI
US-1537,Seven Lakes State Park,1,291,US-MI
US-1538,Silver Lake State Park,1,291,US-MI
US-1539,Sleeper State Park,1,291,US-MI
US-1540,Sleepy Hollow State Park,1,291,US-MI
US-1541,South Higgins Lake State Park,1,291,US-MI
US-1542,Sterling State Park,1,291,US-MI
US-1543,Straits State Park,1,291,US-MI
US-1544,Tahquamenon Falls State Park,1,291,US-MI
US-1545,Tawas Point State Park,1,291,US-MI
US-1546,Thompson's Harbor State Park,1,291,US-MI
US-1547,Traverse City State Park,1,291,US-MI
US-1548,Twin Lakes State Park,1,291,US-MI
US-1549,Van Buren State Park,1,291,US-MI
US-1550,Van Buren Trail State Park,1,291,US-MI
US-1551,Van Riper State Park,1,291,US-MI
US-1552,Warren Dunes State Park,1,291,US-MI
US-1553,Warren Woods State Park,1,291,US-MI
US-1554,Wells State Park,1,291,US-MI
US-1555,White Pine Trail State Park,1,291,US-MI
US-1556,Wilderness State Park,1,291,US-MI
US-1557,Wilson State Park,1,291,US-MI
US-1558,Young State Park,1,291,US-MI
US-1559,Assateague State Park,1,291,US-MD
US-1560,Big Run State Park,1,291,US-MD
US-1561,Bill Burton Fishing Pier State Park,1,291,US-MD
US-1562,Calvert Cliffs State Park,1,291,US-MD
US-1563,Casselman River Bridge State Park,1,291,US-MD
US-1564,Chapel Point State Park,1,291,US-MD
US-1565,Chapman State Park,1,291,US-MD
US-1566,Cunningham Falls State Park,1,291,US-MD
US-1567,Dans Mountain State Park,1,291,US-MD
US-1568,Deep Creek Lake State Park,1,291,US-MD
US-1569,Elk Neck State Park,1,291,US-MD
US-1570,Fort Frederick State Park,1,291,US-MD
US-1572,Franklin Point State Park,1,291,US-MD
US-1573,Gambrill State Park,1,291,US-MD
US-1574,Gathland State Park,1,291,US-MD
US-1575,Greenbrier State Park,1,291,US-MD
US-1576,Greenwell State Park,1,291,US-MD
US-1577,Gunpowder Falls State Park,1,291,US-MD
US-1578,Hart-Miller Island State Park,1,291,US-MD
US-1579,Herrington Manor State Park,1,291,US-MD
US-1580,Janes Island State Park,1,291,US-MD
US-1581,Jonas Green State Park,1,291,US-MD
US-1582,Martinak State Park,1,291,US-MD
US-1583,Matthew Henson State Park,1,291,US-MD
US-1584,New Germany State Park,1,291,US-MD
US-1585,Newtowne Neck State Park,1,291,US-MD
US-1586,North Point State Park,1,291,US-MD
US-1587,Palmer State Park,1,291,US-MD
US-1588,Patapsco Valley State Park,1,291,US-MD
US-1589,Patuxent River State Park,1,291,US-MD
US-1590,Point Lookout State Park,1,291,US-MD
US-1592,Rocks State Park,1,291,US-MD
US-1593,Rocky Gap State Park,1,291,US-MD
US-1594,Rosaryville State Park,1,291,US-MD
US-1595,Sandy Point State Park,1,291,US-MD
US-1596,Seneca Creek State Park,1,291,US-MD
US-1597,Smallwood State Park,1,291,US-MD
US-1598,South Mountain State Park,1,291,US-MD
US-1599,St. Clements Island State Park,1,291,US-MD
US-1600,St. Mary's River State Park,1,291,US-MD
US-1601,Susquehanna State Park,1,291,US-MD
US-1602,Swallow Falls State Park,1,291,US-MD
US-1603,Tuckahoe State Park,1,291,US-MD
US-1604,Washington Monument State Park,1,291,US-MD
US-1606,Wye Oak State Park,1,291,US-MD
US-1607,Allaire State Park,1,291,US-NJ
US-1608,Allamuchy Mountain State Park,1,291,US-NJ
US-1609,Barnegat Lighthouse State Park,1,291,US-NJ
US-1610,Cape May Point State Park,1,291,US-NJ
US-1611,Cheesequake State Park,1,291,US-NJ
US-1612,Corson's Inlet State Park,1,291,US-NJ
US-1613,Delaware and Raritan Canal State Park,1,291,US-NJ
US-1614,Double Trouble State Park,1,291,US-NJ
US-1615,Thomas Edison Memorial State Park,1,291,US-NJ
US-1616,Farny State Park,1,291,US-NJ
US-1617,Fort Mott State Park,1,291,US-NJ
US-1618,Hacklebarney State Park,1,291,US-NJ
US-1619,High Point State Park,1,291,US-NJ
US-1620,Hopatcong State Park,1,291,US-NJ
US-1621,Island Beach State Park,1,291,US-NJ
US-1622,Kittatinny Valley State Park,1,291,US-NJ
US-1623,Liberty State Park,1,291,US-NJ
US-1624,Long Pond Ironworks State Park,1,291,US-NJ
US-1625,Monmouth Battlefield State Park,1,291,US-NJ
US-1626,Parvin State Park,1,291,US-NJ
US-1627,Pigeon Swamp State Park,1,291,US-NJ
US-1628,Princeton Battlefield State Park,1,291,US-NJ
US-1629,Rancocas State Park,1,291,US-NJ
US-1630,Ringwood State Park,1,291,US-NJ
US-1631,Stephens State Park,1,291,US-NJ
US-1632,Swartswood State Park,1,291,US-NJ
US-1633,Voorhees State Park,1,291,US-NJ
US-1634,Washington Crossing State Park,1,291,US-NJ
US-1635,Washington Rock State Park,1,291,US-NJ
US-1636,Wawayanda State Park,1,291,US-NJ
US-1637,Chugach State Park,1,6,US-AK
US-1638,Kachemak Bay State Park,1,6,US-AK
US-1639,Afognak Island State Park,1,6,US-AK
US-1640,Shuyak Island State Park,1,6,US-AK
US-1641,Denali State Park,1,6,US-AK
US-1642,Chilkat State Park,1,6,US-AK
US-1643,Point Bridget State Park,1,6,US-AK
US-1644,Wood-Tikchik State Park,1,6,US-AK
US-1645,Above All State Park,1,291,US-CT
US-1646,Beaver Brook State Park,1,291,US-CT
US-1647,Bennett's Pond State Park,1,291,US-CT
US-1648,Bigelow Hollow State Park,1,291,US-CT
US-1649,Black Rock State Park,1,291,US-CT
US-1650,Bluff Point State Park,1,291,US-CT
US-1651,Bolton Notch State Park,1,291,US-CT
US-1652,Brainard Homestead State Park,1,291,US-CT
US-1653,Burr Pond State Park,1,291,US-CT
US-1654,Camp Columbia State Park,1,291,US-CT
US-1655,Campbell Falls State Park,1,291,US-CT
US-1656,Chatfield Hollow State Park,1,291,US-CT
US-1657,Collis P. Huntington State Park,1,291,US-CT
US-1658,Connecticut Valley Railroad State Park,1,291,US-CT
US-1659,Dart Island State Park,1,291,US-CT
US-1660,Day Pond State Park,1,291,US-CT
US-1661,Dennis Hill State Park,1,291,US-CT
US-1662,Devil's Hopyard State Park,1,291,US-CT
US-1663,Dinosaur State Park,1,291,US-CT
US-1664,Eagle Landing State Park,1,291,US-CT
US-1665,Farm River State Park,1,291,US-CT
US-1666,Fort Griswold Battlefield State Park,1,291,US-CT
US-1667,Fort Trumbull State Park,1,291,US-CT
US-1668,Gardner Lake State Park,1,291,US-CT
US-1669,Gay City State Park,1,291,US-CT
US-1670,George Dudley Seymour State Park,1,291,US-CT
US-1671,George Waldo State Park,1,291,US-CT
US-1672,Gillette Castle State Park,1,291,US-CT
US-1673,Haddam Island State Park,1,291,US-CT
US-1674,Haddam Meadows State Park,1,291,US-CT
US-1675,Haley Farm State Park,1,291,US-CT
US-1677,Harkness Memorial State Park,1,291,US-CT
US-1678,Haystack Mountain State Park,1,291,US-CT
US-1679,Higganum Reservoir State Park,1,291,US-CT
US-1680,Hopemead State Park,1,291,US-CT
US-1681,Hopeville Pond State Park,1,291,US-CT
US-1682,Housatonic Meadows State Park,1,291,US-CT
US-1683,Hurd State Park,1,291,US-CT
US-1684,Indian Well State Park,1,291,US-CT
US-1685,John A. Minetto State Park,1,291,US-CT
US-1686,Kent Falls State Park,1,291,US-CT
US-1687,Kettletown State Park,1,291,US-CT
US-1688,Killingly Pond State Park,1,291,US-CT
US-1689,Lake Waramaug State Park,1,291,US-CT
US-1690,Lamentation Mountain State Park,1,291,US-CT
US-1691,Lovers Leap State Park,1,291,US-CT
US-1692,Macedonia Brook State Park,1,291,US-CT
US-1693,Machimoodus State Park,1,291,US-CT
US-1694,Mansfield Hollow State Park,1,291,US-CT
US-1695,Mashamoquet Brook State Park,1,291,US-CT
US-1696,Mianus River State Park,1,291,US-CT
US-1697,Millers Pond State Park,1,291,US-CT
US-1698,Minnie Island State Park,1,291,US-CT
US-1699,Mohawk Mountain State Park,1,291,US-CT
US-1700,Mooween State Park,1,291,US-CT
US-1701,Mount Bushnell State Park,1,291,US-CT
US-1702,Mount Riga State Park,1,291,US-CT
US-1703,Mount Tom State Park,1,291,US-CT
US-1704,Old Furnace State Park,1,291,US-CT
US-1705,Osborndale State Park,1,291,US-CT
US-1706,Penwood State Park,1,291,US-CT
US-1707,Putnam Memorial State Park,1,291,US-CT
US-1708,Quaddick State Park,1,291,US-CT
US-1709,Quinnipiac River State Park,1,291,US-CT
US-1710,River Highlands State Park,1,291,US-CT
US-1711,Rocky Neck State Park,1,291,US-CT
US-1712,Ross Pond State Park,1,291,US-CT
US-1713,Scantic River State Park,1,291,US-CT
US-1714,Selden Neck State Park,1,291,US-CT
US-1715,Sherwood Island State Park,1,291,US-CT
US-1716,Silver Sands State Park,1,291,US-CT
US-1717,Sleeping Giant State Park,1,291,US-CT
US-1718,Southford Falls State Park,1,291,US-CT
US-1719,Squantz Pond State Park,1,291,US-CT
US-1720,Stillwater Pond State Park,1,291,US-CT
US-1721,Stratton Brook State Park,1,291,US-CT
US-1722,Sunny Brook State Park,1,291,US-CT
US-1723,Sunrise State Park,1,291,US-CT
US-1724,Talcott Mountain State Park,1,291,US-CT
US-1725,Trimountain State Park,1,291,US-CT
US-1726,Wadsworth Falls State Park,1,291,US-CT
US-1727,West Rock Ridge State Park,1,291,US-CT
US-1728,Wharton Brook State Park,1,291,US-CT
US-1729,Windsor Meadows State Park,1,291,US-CT
US-1730,Alapocas Run State Park,1,291,US-DE
US-1731,Bellevue State Park,1,291,US-DE
US-1732,Brandywine Creek State Park,1,291,US-DE
US-1733,Cape Henlopen State Park,1,291,US-DE
US-1734,Delaware Seashore State Park,1,291,US-DE
US-1735,Fenwick Island State Park,1,291,US-DE
US-1736,Fort Delaware State Park,1,291,US-DE
US-1737,Fort DuPont State Park,1,291,US-DE
US-1738,Fox Point State Park,1,291,US-DE
US-1739,Holts Landing State Park,1,291,US-DE
US-1740,Killens Pond State Park,1,291,US-DE
US-1741,Lums Pond State Park,1,291,US-DE
US-1742,Trap Pond State Park,1,291,US-DE
US-1743,White Clay Creek State Park,1,291,US-DE
US-1744,Wilmington State Park,1,291,US-DE
US-1745,Babler Memorial State Park,1,291,US-MO
US-1746,Sam A. Baker State Park,1,291,US-MO
US-1747,Bennett Spring State Park,1,291,US-MO
US-1748,Big Lake State Park,1,291,US-MO
US-1749,Big Oak Tree State Park,1,291,US-MO
US-1750,Big Sugar Creek State Park,1,291,US-MO
US-1751,Castlewood State Park,1,291,US-MO
US-1752,Crowder State Park,1,291,US-MO
US-1753,Cuivre River State Park,1,291,US-MO
US-1754,Current River State Park,1,291,US-MO
US-1755,Don Robinson State Park,1,291,US-MO
US-1756,Echo Bluff State Park,1,291,US-MO
US-1757,Elephant Rocks State Park,1,291,US-MO
US-1758,Finger Lakes State Park,1,291,US-MO
US-1759,Graham Cave State Park,1,291,US-MO
US-1760,Grand Gulf State Park,1,291,US-MO
US-1761,Ha Ha Tonka State Park,1,291,US-MO
US-1762,Harry S Truman State Park,1,291,US-MO
US-1763,Hawn State Park,1,291,US-MO
US-1764,Johnson's Shut-Ins State Park,1,291,US-MO
US-1765,Jones-Confluence Point State Park,1,291,US-MO
US-1766,Katy Trail State Park,1,291,US-MO
US-1767,Knob Noster State Park,1,291,US-MO
US-1768,Lake of the Ozarks State Park,1,291,US-MO
US-1769,Lake Wappapello State Park,1,291,US-MO
US-1770,Lewis and Clark State Park,1,291,US-MO
US-1771,Long Branch State Park,1,291,US-MO
US-1772,Mark Twain State Park,1,291,US-MO
US-1773,Meramec State Park,1,291,US-MO
US-1774,Montauk State Park,1,291,US-MO
US-1775,Morris State Park,1,291,US-MO
US-1776,Onondaga Cave State Park,1,291,US-MO
US-1777,Pershing State Park,1,291,US-MO
US-1778,Pomme de Terre State Park,1,291,US-MO
US-1779,Prairie State Park,1,291,US-MO
US-1780,Roaring River State Park,1,291,US-MO
US-1781,Robertsville State Park,1,291,US-MO
US-1782,Rock Bridge Memorial State Park,1,291,US-MO
US-1783,Route 66 State Park,1,291,US-MO
US-1784,St. Francois State Park,1,291,US-MO
US-1785,St. Joe State Park,1,291,US-MO
US-1786,Stockton State Park,1,291,US-MO
US-1787,Table Rock State Park,1,291,US-MO
US-1788,Taum Sauk Mountain State Park,1,291,US-MO
US-1789,Thousand Hills State Park,1,291,US-MO
US-1790,Trail of Tears State Park,1,291,US-MO
US-1791,Van Meter State Park,1,291,US-MO
US-1792,Wakonda State Park,1,291,US-MO
US-1793,Wallace State Park,1,291,US-MO
US-1794,Washington State Park,1,291,US-MO
US-1795,Watkins Mill State Park,1,291,US-MO
US-1796,Weston Bend State Park,1,291,US-MO
US-1797,Audra State Park,1,291,US-WV
US-1798,Babcock State Park,1,291,US-WV
US-1799,Beartown State Park,1,291,US-WV
US-1800,Beech Fork State Park,1,291,US-WV
US-1801,Berkeley Springs State Park,1,291,US-WV
US-1802,Blackwater Falls State Park,1,291,US-WV
US-1803,Blennerhassett Island State Park,1,291,US-WV
US-1804,Bluestone State Park,1,291,US-WV
US-1805,Cacapon Resort State Park,1,291,US-WV
US-1806,Canaan Valley Resort State Park,1,291,US-WV
US-1807,Carnifex Ferry Battlefield State Park,1,291,US-WV
US-1808,Cass Scenic Railroad State Park,1,291,US-WV
US-1809,Cedar Creek State Park,1,291,US-WV
US-1810,Chief Logan State Park,1,291,US-WV
US-1811,Droop Mountain Battlefield State Park,1,291,US-WV
US-1812,Fairfax Stone State Park,1,291,US-WV
US-1813,Hawks Nest State Park,1,291,US-WV
US-1814,Holly River State Park,1,291,US-WV
US-1815,Little Beaver State Park,1,291,US-WV
US-1816,Lost River State Park,1,291,US-WV
US-1817,Moncove Lake State Park,1,291,US-WV
US-1818,North Bend State Park,1,291,US-WV
US-1819,Pinnacle Rock State Park,1,291,US-WV
US-1820,Pipestem Resort State Park,1,291,US-WV
US-1821,Pricketts Fort State Park,1,291,US-WV
US-1822,Stonewall Resort State Park,1,291,US-WV
US-1823,Tu-Endie-Wei State Park,1,291,US-WV
US-1824,Twin Falls Resort State Park,1,291,US-WV
US-1825,Tygart Lake State Park,1,291,US-WV
US-1826,Valley Falls State Park,1,291,US-WV
US-1827,Watoga State Park,1,291,US-WV
US-1828,Watters Smith Memorial State Park,1,291,US-WV
US-1829,Alafia River State Park,1,291,US-FL
US-1830,Alfred B.Maclay Gardens State Park,1,291,US-FL
US-1831,Amelia Island State Park,1,291,US-FL
US-1832,Anastasia State Park,1,291,US-FL
US-1833,Avalon State Park,1,291,US-FL
US-1834,Bahia Honda State Park,1,291,US-FL
US-1835,Bald Point State Park,1,291,US-FL
US-1836,Barnacle State Park,1,291,US-FL
US-1837,Big Lagoon State Park,1,291,US-FL
US-1838,Big Shoals State Park,1,291,US-FL
US-1839,Big Talbot Island State Park,1,291,US-FL
US-1840,Bill Baggs Cape Florida State Park,1,291,US-FL
US-1841,Blackwater River State Park,1,291,US-FL
US-1842,Blue Spring State Park,1,291,US-FL
US-1843,Bulow Creek State Park,1,291,US-FL
US-1844,Caladesi Island State Park,1,291,US-FL
US-1845,Camp Helen State Park,1,291,US-FL
US-1846,Cayo Costa State Park,1,291,US-FL
US-1847,Collier-Seminole State Park,1,291,US-FL
US-1848,Colt Creek State Park,1,291,US-FL
US-1849,Constitution Convention Museum State Park,1,291,US-FL
US-1850,Crystal River Archaeological State Park,1,291,US-FL
US-1851,Curry Hammock State Park,1,291,US-FL
US-1852,Dagny Johnson Key Largo Hammock Botanical State Park,1,291,US-FL
US-1853,De Leon Springs State Park,1,291,US-FL
US-1854,Deer Lake State Park,1,291,US-FL
US-1855,Delnor-Wiggins Pass State Park,1,291,US-FL
US-1856,Devil's Millhopper Geological State Park,1,291,US-FL
US-1857,Don Pedro Island State Park,1,291,US-FL
US-1858,Dr. Von D. Mizell-Eula Johnson State Park,1,291,US-FL
US-1859,Dunns Creek State Park,1,291,US-FL
US-1860,Econfina River State Park,1,291,US-FL
US-1861,Eden Gardens State Park,1,291,US-FL
US-1862,Edward Ball Wakulla Springs State Park,1,291,US-FL
US-1863,Egmont Key State Park,1,291,US-FL
US-1864,Falling Waters State Park,1,291,US-FL
US-1865,Fanning Springs State Park,1,291,US-FL
US-1866,Faver-Dykes State Park,1,291,US-FL
US-1867,Florida Caverns State Park,1,291,US-FL
US-1868,Forest Capital Museum State Park,1,291,US-FL
US-1869,Fort Clinch State Park,1,291,US-FL
US-1870,Fort Cooper State Park,1,291,US-FL
US-1871,Fort George Island Cultural State Park,1,291,US-FL
US-1872,Fort Pierce Inlet State Park,1,291,US-FL
US-1873,Fred Gannon Rocky Bayou State Park,1,291,US-FL
US-1874,Gasparilla Island State Park,1,291,US-FL
US-1875,Grayton Beach State Park,1,291,US-FL
US-1876,Henderson Beach State Park,1,291,US-FL
US-1877,Highlands Hammock State Park,1,291,US-FL
US-1878,Hillsborough River State Park,1,291,US-FL
US-1879,Homosassa Springs Wildlife State Park,1,291,US-FL
US-1880,Honeymoon Island State Park,1,291,US-FL
US-1881,Hontoon Island State Park,1,291,US-FL
US-1882,Hugh Taylor Birch State Park,1,291,US-FL
US-1883,Ichetucknee Springs State Park,1,291,US-FL
US-1884,John D. MacArthur Beach State Park,1,291,US-FL
US-1885,John Gorrie Museum State Park,1,291,US-FL
US-1886,John Pennekamp Coral Reef State Park,1,291,US-FL
US-1887,Jonathan Dickinson State Park,1,291,US-FL
US-1888,Lafayette Blue Springs State Park,1,291,US-FL
US-1889,Lake Griffin State Park,1,291,US-FL
US-1890,Lake Jackson Mounds Archaeological State Park,1,291,US-FL
US-1891,Lake June-in-Winter Scrub State Park,1,291,US-FL
US-1892,Lake Kissimmee State Park,1,291,US-FL
US-1893,Lake Louisa State Park,1,291,US-FL
US-1894,Lake Manatee State Park,1,291,US-FL
US-1895,Lake Talquin State Park,1,291,US-FL
US-1896,Letchworth-Love Mounds State Park,1,291,US-FL
US-1897,Lignumvitae Key Botanical State Park,1,291,US-FL
US-1898,Little Manatee River State Park,1,291,US-FL
US-1899,Long Key State Park,1,291,US-FL
US-1900,Lovers Key State Park,1,291,US-FL
US-1901,Manatee Springs State Park,1,291,US-FL
US-1902,Mike Roess Gold Head Branch State Park,1,291,US-FL
US-1903,Mound Key Archaeological State Park,1,291,US-FL
US-1904,Myakka River State Park,1,291,US-FL
US-1905,North Peninsula State Park,1,291,US-FL
US-1906,O'Leno State Park,1,291,US-FL
US-1907,Ochlockonee River State Park,1,291,US-FL
US-1908,Oleta River State Park,1,291,US-FL
US-1909,Oscar Scherer State Park,1,291,US-FL
US-1910,Perdido Key State Park,1,291,US-FL
US-1911,Ponce De Leon Springs State Park,1,291,US-FL
US-1912,Rainbow Springs State Park,1,291,US-FL
US-1913,Ravine Gardens State Park,1,291,US-FL
US-1914,Sebastian Inlet State Park,1,291,US-FL
US-1915,Silver Springs State Park,1,291,US-FL
US-1916,Skyway Fishing Pier State Park,1,291,US-FL
US-1917,St. Andrews State Park,1,291,US-FL
US-1918,St. Joseph Peninsula State Park,1,291,US-FL
US-1919,Stephen Foster Folk Culture Center State Park,1,291,US-FL
US-1920,Stump Pass Beach State Park,1,291,US-FL
US-1921,Suwannee River State Park,1,291,US-FL
US-1922,Three Rivers State Park,1,291,US-FL
US-1923,Tomoka State Park,1,291,US-FL
US-1924,Torreya State Park,1,291,US-FL
US-1925,Troy Springs State Park,1,291,US-FL
US-1926,Washington Oaks Gardens State Park,1,291,US-FL
US-1927,Wekiwa Springs State Park,1,291,US-FL
US-1928,Werner-Boyce Salt Springs State Park,1,291,US-FL
US-1929,Wes Skiles Peacock Springs State Park,1,291,US-FL
US-1930,Windley Key Fossil Reef Geological State Park,1,291,US-FL
US-1931,A.W. Marion State Park,1,291,US-OH
US-1932,Adams Lake State Park,1,291,US-OH
US-1933,Alum Creek State Park,1,291,US-OH
US-1934,Barkcamp State Park,1,291,US-OH
US-1935,Beaver Creek State Park,1,291,US-OH
US-1936,Blue Rock State Park,1,291,US-OH
US-1937,Buck Creek State Park,1,291,US-OH
US-1938,Buckeye Lake State Park,1,291,US-OH
US-1939,Burr Oak State Park,1,291,US-OH
US-1940,Caesar Creek State Park,1,291,US-OH
US-1941,Catawba Island State Park,1,291,US-OH
US-1942,Cleveland Lakefront State Park,1,291,US-OH
US-1943,Cowan Lake State Park,1,291,US-OH
US-1945,Deer Creek State Park,1,291,US-OH
US-1946,Delaware State Park,1,291,US-OH
US-1947,Dillon State Park,1,291,US-OH
US-1948,East Fork State Park,1,291,US-OH
US-1949,East Harbor State Park,1,291,US-OH
US-1950,Findley State Park,1,291,US-OH
US-1951,Forked Run State Park,1,291,US-OH
US-1952,Geneva State Park,1,291,US-OH
US-1953,Grand Lake Saint Marys State Park,1,291,US-OH
US-1954,Great Seal State Park,1,291,US-OH
US-1955,Guilford Lake State Park,1,291,US-OH
US-1956,Harrison Lake State Park,1,291,US-OH
US-1957,Headlands Beach State Park,1,291,US-OH
US-1958,Hocking Hills State Park,1,291,US-OH
US-1959,Hueston Woods State Park,1,291,US-OH
US-1960,Independence Dam State Park,1,291,US-OH
US-1961,Indian Lake State Park,1,291,US-OH
US-1962,Jackson Lake State Park,1,291,US-OH
US-1963,Jefferson Lake State Park,1,291,US-OH
US-1964,John Bryan State Park,1,291,US-OH
US-1965,Kelleys Island State Park,1,291,US-OH
US-1966,Kiser Lake State Park,1,291,US-OH
US-1967,Lake Alma State Park,1,291,US-OH
US-1968,Lake Hope State Park,1,291,US-OH
US-1969,Lake Logan State Park,1,291,US-OH
US-1970,Lake Loramie State Park,1,291,US-OH
US-1971,Lake White State Park,1,291,US-OH
US-1972,Little Miami State Park,1,291,US-OH
US-1973,Madison Lake State Park,1,291,US-OH
US-1974,Malabar Farm State Park,1,291,US-OH
US-1975,Mary Jane Thurston State Park,1,291,US-OH
US-1976,Maumee Bay State Park,1,291,US-OH
US-1977,Mohican State Park,1,291,US-OH
US-1978,Mosquito Lake State Park,1,291,US-OH
US-1979,Mt. Gilead State Park,1,291,US-OH
US-1980,Nelson-Kennedy Ledges State Park,1,291,US-OH
US-1981,Oak Point State Park,1,291,US-OH
US-1982,Paint Creek State Park,1,291,US-OH
US-1983,Pike Lake State Park,1,291,US-OH
US-1984,Portage Lakes State Park,1,291,US-OH
US-1985,Punderson State Park,1,291,US-OH
US-1986,Pymatuning of Ohio State Park,1,291,US-OH
US-1987,Quail Hollow State Park,1,291,US-OH
US-1988,Rocky Fork State Park,1,291,US-OH
US-1989,Salt Fork State Park,1,291,US-OH
US-1990,Scioto Trail State Park,1,291,US-OH
US-1991,Shawnee State Park,1,291,US-OH
US-1992,South Bass Island State Park,1,291,US-OH
US-1993,Stonelick State Park,1,291,US-OH
US-1994,Strouds Run State Park,1,291,US-OH
US-1995,Sycamore State Park,1,291,US-OH
US-1996,Tar Hollow State Park,1,291,US-OH
US-1997,Tinker's Creek State Park,1,291,US-OH
US-1998,Van Buren State Park,1,291,US-OH
US-1999,West Branch State Park,1,291,US-OH
US-2000,Wolf Run State Park,1,291,US-OH
US-2001,Adirondack State Park,1,291,US-NY
US-2002,Allan H Treman State Park,1,291,US-NY
US-2003,Allegany State Park,1,291,US-NY
US-2004,Amherst State Park,1,291,US-NY
US-2005,Amsterdam Beach State Park,1,291,US-NY
US-2006,Artpark State Park,1,291,US-NY
US-2007,Battle Island State Park,1,291,US-NY
US-2008,Bayard Cutting Arboretum State Park,1,291,US-NY
US-2009,Bayswater Point State Park,1,291,US-NY
US-2010,Bear Mountain State Park,1,291,US-NY
US-2011,Beaver Island State Park,1,291,US-NY
US-2012,Beechwood State Park,1,291,US-NY
US-2013,Belmont Lake State Park,1,291,US-NY
US-2014,Bethpage State Park,1,291,US-NY
US-2015,Betty and Wilbur Davis State Park,1,291,US-NY
US-2016,Blauvelt State Park,1,291,US-NY
US-2017,Bowman Lake State Park,1,291,US-NY
US-2018,Brentwood State Park,1,291,US-NY
US-2019,Brookhaven State Park,1,291,US-NY
US-2020,Buckhorn Island State Park,1,291,US-NY
US-2021,Buffalo Harbor State Park,1,291,US-NY
US-2022,Burnham Point State Park,1,291,US-NY
US-2023,Buttermilk Falls State Park,1,291,US-NY
US-2024,Caleb Smith State Park,1,291,US-NY
US-2025,Camp Hero State Park,1,291,US-NY
US-2026,Canandaigua Lake State Park,1,291,US-NY
US-2027,Canoe-Picnic Point State Park,1,291,US-NY
US-2028,Captree State Park,1,291,US-NY
US-2029,Cayuga Lake State Park,1,291,US-NY
US-2030,Cedar Island State Park,1,291,US-NY
US-2031,Cedar Point State Park,1,291,US-NY
US-2032,Chenango Valley State Park,1,291,US-NY
US-2033,Cherry Plain State Park,1,291,US-NY
US-2034,Chimney Bluffs State Park,1,291,US-NY
US-2035,Chittenango Falls State Park,1,291,US-NY
US-2036,Clarence Fahnestock State Park,1,291,US-NY
US-2037,Clark Reservation State Park,1,291,US-NY
US-2038,Cold Spring Harbor State Park,1,291,US-NY
US-2039,Coles Creek State Park,1,291,US-NY
US-2040,Crab Island State Park,1,291,US-NY
US-2041,Croil Island State Park,1,291,US-NY
US-2042,Cumberland Bay State Park,1,291,US-NY
US-2043,Darien Lakes State Park,1,291,US-NY
US-2044,DeVeaux Woods State Park,1,291,US-NY
US-2045,Delta Lake State Park,1,291,US-NY
US-2046,Devil's Hole State Park,1,291,US-NY
US-2047,Dewolf Point State Park,1,291,US-NY
US-2048,Donald J. Trump State Park,1,291,US-NY
US-2049,Marsha P. Johnson State Park,1,291,US-NY
US-2050,Eel Weir State Park,1,291,US-NY
US-2051,Evangola State Park,1,291,US-NY
US-2052,Fair Haven Beach State Park,1,291,US-NY
US-2053,Fillmore Glen State Park,1,291,US-NY
US-2054,Fort Niagara State Park,1,291,US-NY
US-2055,Four Mile Creek State Park,1,291,US-NY
US-2056,Franklin D. Roosevelt State Park,1,291,US-NY
US-2057,Franny Reese State Park,1,291,US-NY
US-2058,Galop Island State Park,1,291,US-NY
US-2059,Gantry Plaza State Park,1,291,US-NY
US-2060,Gilbert Lake State Park,1,291,US-NY
US-2061,Gilgo State Park,1,291,US-NY
US-2062,Glimmerglass State Park,1,291,US-NY
US-2063,Golden Hill State Park,1,291,US-NY
US-2064,Goose Pond Mountain State Park,1,291,US-NY
US-2065,Grafton Lakes State Park,1,291,US-NY
US-2066,Grass Point State Park,1,291,US-NY
US-2067,Green Lakes State Park,1,291,US-NY
US-2068,Hamlin Beach State Park,1,291,US-NY
US-2069,Harriman State Park,1,291,US-NY
US-2070,Heckscher State Park,1,291,US-NY
US-2071,Helen L. McNitt State Park,1,291,US-NY
US-2072,Hempstead Lake State Park,1,291,US-NY
US-2073,High Tor State Park,1,291,US-NY
US-2074,Highland Lakes State Park,1,291,US-NY
US-2075,Higley Flow State Park,1,291,US-NY
US-2076,Hither Hills State Park,1,291,US-NY
US-2077,Honeoye Lake State Park,1,291,US-NY
US-2078,Hook Mountain State Park,1,291,US-NY
US-2079,Hudson Highlands State Park,1,291,US-NY
US-2080,Hudson River Islands State Park,1,291,US-NY
US-2082,Irondequoit Bay Marine State Park,1,291,US-NY
US-2083,Jacques Cartier State Park,1,291,US-NY
US-2084,James Baird State Park,1,291,US-NY
US-2085,John Boyd Thacher State Park,1,291,US-NY
US-2086,Jones Beach State Park,1,291,US-NY
